Id,SalePrice
2736,148319.93708921588
2737,123481.79321555413
2738,138083.49531392189
2739,159595.34144212943
2740,131740.1419365105
2741,150102.1219914904
2742,152652.29072856955
2743,148946.5795157956
2744,146862.48836684888
2745,135028.88415265825
2746,134199.2135764884
2747,155628.073757705
2748,127086.14191053368
2749,131574.00492458994
2750,134524.5150669862
2751,129067.19289603713
2752,234894.17304665962
2753,152339.1509941694
2754,211329.9517990184
2755,125304.77245480109
2756,100188.18487346038
2757,82574.17873288415
2758,92139.33553527656
2759,160067.81401779264
2760,149298.02095648713
2761,146912.96146751364
2762,145577.38730184597
2763,186394.6466432181
2764,176267.17528379173
2765,247836.70144434494
2766,147343.3547402723
2767,90969.92325120783
2768,133539.942977856
2769,129824.47016664332
2770,155804.7676658881
2771,122274.06943536039
2772,126701.57476878361
2773,163920.276250091
2774,138957.12539282357
2775,136962.8757330466
2776,147268.61987877966
2777,152970.82305456058
2778,119163.54967115393
2779,145958.16329979026
2780,105532.55207358104
2781,100909.94085558825
2782,103171.95511803105
2783,110422.43667816496
2784,130350.23143970271
2785,138447.83764302303
2786,84154.63301084886
2787,120539.98148803509
2788,89353.07582941948
2789,203146.90817071922
2790,94897.06429382274
2791,121489.563798643
2792,90132.09321683394
2793,167666.14419291168
2794,107526.053386192
2795,118206.30474906007
2796,101434.73463404628
2797,196219.8152701146
2798,127928.60121566596
2799,118114.33053279716
2800,83029.11491306142
2801,113803.07296609352
2802,142654.55717252192
2803,163442.30264588687
2804,151174.860234757
2805,97780.00757936137
2806,94649.9732397476
2807,158968.30327431095
2808,145500.97767309027
2809,131890.41200337207
2810,133859.9971865348
2811,160561.54592012707
2812,146805.83714986866
2813,150140.11245671022
2814,156428.0339472196
2815,101318.70816154173
2816,227937.87723316127
2817,136760.6158940166
2818,128861.80134846334
2819,171459.83938205297
2820,144350.94835667554
2821,105730.08941447479
2822,188570.8455443675
2823,239817.8067738797
2824,179605.06283474737
2825,153461.1511577948
2826,130556.83009697567
2827,146527.10203903544
2828,226151.66917480453
2829,194901.43657464287
2830,237040.0454664118
2831,191714.48128885165
2832,223074.39003836393
2833,285383.72200040746
2834,215842.32887290264
2835,219005.88099715882
2836,189450.2632715904
2837,165682.4076438363
2838,142580.36190876112
2839,183508.08917672592
2840,195956.2160227168
2841,205412.25602946657
2842,218844.59003541735
2843,145051.69831877726
2844,163182.00363818722
2845,122818.6488613164
2846,210619.631622715
2847,197684.1695380446
2848,222179.66818933428
2849,217180.23124864924
2850,277300.230600184
2851,239788.51741235759
2852,229859.3686397253
2853,241529.92802543094
2854,143209.4049974919
2855,205932.9720305821
2856,208583.8098477853
2857,188190.61764313755
2858,203433.2607528764
2859,138458.827636909
2860,130228.35018640793
2861,137248.64258517404
2862,198985.34841105583
2863,127075.43654868098
2864,253676.4771177511
2865,141726.0259828385
2866,162591.9500261734
2867,97231.54537932423
2868,117720.81872420922
2869,125640.93434273734
2870,164967.86181160962
2871,115512.59303595495
2872,71327.90984708804
2873,106308.90651246542
2874,145768.34039961267
2875,117331.030185622
2876,158442.9161015177
2877,145437.1556960397
2878,161876.24276696765
2879,151052.90887202328
2880,108144.32278149381
2881,157225.86368545023
2882,161221.3120562748
2883,181079.50773308528
2884,184689.69721119787
2885,179185.66598066967
2886,193683.4662634565
2887,103465.0762659072
2888,126223.76978066648
2889,73975.70069058765
2890,89476.60215073999
2891,141345.23947566614
2892,77228.72776170136
2893,122886.09626091257
2894,70824.57427295277
2895,289999.9165277461
2896,276427.58030256396
2897,199627.5555436101
2898,155317.10501737593
2899,227515.5599847506
2900,156400.95009645377
2901,190270.46707101102
2902,189932.18709189026
2903,317041.1768500666
2904,359104.73525561823
2905,132299.71968729995
2906,208419.43728285033
2907,117472.3582338532
2908,126728.877396272
2909,147559.19660511278
2910,93300.20701774726
2911,89848.7844433918
2912,148715.49970791134
2913,93815.46071128245
2914,88105.29353450461
2915,89342.26894182277
2916,90999.80275085727
2917,159092.56481381875
2918,124639.92700044806
2919,232863.932897506
